customerid,campaign,pdays,previous,poutcome,y
25338,3,194,2,failure,no
25339,2,-1,0,unknown,no
25340,2,-1,0,unknown,no
25341,2,-1,0,unknown,no
25342,2,-1,0,unknown,no
25343,3,-1,0,unknown,no
25344,5,-1,0,unknown,no
25345,3,112,8,other,no
25346,7,-1,0,unknown,no
25347,2,-1,0,unknown,no
25348,2,189,1,failure,no
25349,4,-1,0,unknown,no
25350,2,-1,0,unknown,no
25351,4,152,11,other,no
25352,3,8,1,failure,no
25353,3,-1,0,unknown,no
25354,2,110,15,failure,no
25355,5,-1,0,unknown,no
25356,5,-1,0,unknown,no
25357,3,-1,0,unknown,no
25358,2,181,2,failure,no
25359,3,-1,0,unknown,no
25360,2,176,2,failure,no
25361,2,-1,0,unknown,no
25362,2,-1,0,unknown,no
25363,2,-1,0,unknown,no
25364,3,-1,0,unknown,no
25365,2,124,1,failure,no
25366,3,119,2,failure,no
25367,4,-1,0,unknown,no
25368,2,117,7,failure,no
25369,3,-1,0,unknown,no
25370,2,113,5,failure,no
25371,3,-1,0,unknown,no
25372,4,-1,0,unknown,no
25373,2,-1,0,unknown,no
25374,2,154,3,other,no
25375,2,-1,0,unknown,no
25376,2,-1,0,unknown,no
25377,2,-1,0,unknown,no
25378,2,120,4,failure,no
25379,2,137,2,failure,no
25380,1,-1,0,unknown,no
25381,1,172,1,failure,no
25382,6,-1,0,unknown,no
25383,2,110,3,failure,no
25384,2,127,3,failure,no
25385,3,112,2,failure,no
25386,1,-1,0,unknown,no
25387,1,-1,0,unknown,no
25388,1,144,5,failure,no
25389,1,-1,0,unknown,no
25390,1,-1,0,unknown,no
25391,4,-1,0,unknown,no
25392,1,-1,0,unknown,no
25393,3,96,2,failure,no
25394,5,188,2,failure,no
25395,3,-1,0,unknown,no
25396,2,-1,0,unknown,no
25397,2,-1,0,unknown,no
25398,3,-1,0,unknown,no
25399,1,166,3,other,no
25400,1,-1,0,unknown,no
25401,1,-1,0,unknown,no
25402,1,123,1,failure,no
25403,1,-1,0,unknown,no
25404,1,-1,0,unknown,no
25405,1,186,6,failure,no
25406,1,-1,0,unknown,no
25407,1,-1,0,unknown,no
25408,1,-1,0,unknown,yes
25409,1,162,1,failure,no
25410,1,175,2,failure,no
25411,2,144,1,failure,no
25412,1,123,1,other,no
25413,2,-1,0,unknown,no
25414,1,-1,0,unknown,no
25415,2,123,3,failure,no
25416,4,102,2,failure,no
25417,1,-1,0,unknown,no
25418,1,-1,0,unknown,no
25419,4,-1,0,unknown,yes
25420,4,-1,0,unknown,no
25421,1,152,14,failure,no
25422,1,-1,0,unknown,no
25423,1,193,1,failure,no
25424,1,123,1,other,no
25425,3,110,2,failure,no
25426,6,-1,0,unknown,no
25427,2,-1,0,unknown,no
25428,5,-1,0,unknown,no
25429,4,-1,0,unknown,no
25430,1,-1,0,unknown,no
25431,1,-1,0,unknown,yes
25432,3,-1,0,unknown,no
25433,1,-1,0,unknown,no
25434,1,-1,0,unknown,no
25435,1,187,2,other,no
25436,2,-1,0,unknown,no
25437,1,-1,0,unknown,no
25438,1,110,2,other,no
25439,1,-1,0,unknown,no
25440,1,-1,0,unknown,no
25441,4,-1,0,unknown,no
25442,1,-1,0,unknown,no
25443,1,186,1,failure,no
25444,2,-1,0,unknown,no
25445,2,-1,0,unknown,no
25446,3,-1,0,unknown,no
25447,3,-1,0,unknown,no
25448,3,-1,0,unknown,no
25449,5,119,11,failure,no
25450,5,-1,0,unknown,no
25451,5,-1,0,unknown,no
25452,1,-1,0,unknown,no
25453,1,-1,0,unknown,no
25454,4,-1,0,unknown,no
25455,1,191,4,failure,no
25456,2,-1,0,unknown,no
25457,1,-1,0,unknown,no
25458,3,-1,0,unknown,yes
25459,3,-1,0,unknown,no
25460,2,-1,0,unknown,no
25461,3,-1,0,unknown,no
25462,2,184,3,failure,no
25463,1,166,2,failure,no
25464,3,-1,0,unknown,no
25465,1,-1,0,unknown,no
25466,1,-1,0,unknown,no
25467,1,182,1,failure,no
25468,3,-1,0,unknown,yes
25469,1,-1,0,unknown,no
25470,1,-1,0,unknown,no
25471,1,-1,0,unknown,no
25472,1,-1,0,unknown,yes
25473,1,-1,0,unknown,no
25474,1,-1,0,unknown,no
25475,1,-1,0,unknown,no
25476,1,-1,0,unknown,no
25477,1,-1,0,unknown,no
25478,4,169,5,failure,no
25479,2,175,2,success,no
25480,1,111,2,failure,no
25481,1,111,2,other,no
25482,1,-1,0,unknown,no
25483,1,182,1,failure,no
25484,1,-1,0,unknown,no
25485,1,-1,0,unknown,no
25486,1,170,1,failure,no
25487,1,180,2,failure,no
25488,1,-1,0,unknown,no
25489,1,-1,0,unknown,no
25490,2,182,2,failure,no
25491,1,188,2,failure,no
25492,1,182,1,failure,no
25493,1,-1,0,unknown,no
25494,1,-1,0,unknown,no
25495,1,177,3,failure,no
25496,4,-1,0,unknown,no
25497,1,-1,0,unknown,no
25498,3,-1,0,unknown,no
25499,4,-1,0,unknown,no
25500,4,-1,0,unknown,no
25501,1,-1,0,unknown,no
25502,1,-1,0,unknown,no
25503,1,182,2,failure,no
25504,1,170,3,failure,no
25505,1,182,3,failure,no
25506,1,168,2,other,no
25507,1,-1,0,unknown,no
25508,1,-1,0,unknown,no
25509,1,-1,0,unknown,no
25510,3,-1,0,unknown,no
25511,4,111,3,failure,no
25512,1,-1,0,unknown,no
25513,1,-1,0,unknown,no
25514,1,170,1,failure,no
25515,1,-1,0,unknown,no
25516,1,-1,0,unknown,no
25517,1,-1,0,unknown,no
25518,1,-1,0,unknown,no
25519,1,-1,0,unknown,no
25520,1,180,1,other,no
25521,1,-1,0,unknown,no
25522,1,-1,0,unknown,no
25523,4,-1,0,unknown,no
25524,1,-1,0,unknown,no
25525,1,-1,0,unknown,no
25526,1,5,1,success,no
25527,2,-1,0,unknown,no
25528,1,-1,0,unknown,no
25529,1,-1,0,unknown,no
25530,1,-1,0,unknown,no
25531,1,99,2,failure,no
25532,1,-1,0,unknown,no
25533,1,-1,0,unknown,no
25534,1,-1,0,unknown,no
25535,1,154,3,failure,no
25536,1,180,1,failure,no
25537,2,111,2,failure,no
25538,1,99,2,success,no
25539,1,-1,0,unknown,no
25540,1,-1,0,unknown,no
25541,1,191,1,failure,no
25542,1,183,3,other,no
25543,1,120,2,failure,no
25544,1,-1,0,unknown,no
25545,1,120,1,failure,no
25546,1,-1,0,unknown,no
25547,1,-1,0,unknown,no
25548,1,-1,0,unknown,no
25549,1,-1,0,unknown,no
25550,1,133,4,other,no
25551,1,-1,0,unknown,no
25552,1,-1,0,unknown,no
25553,1,133,2,failure,no
25554,2,-1,0,unknown,no
25555,1,-1,0,unknown,no
25556,1,168,1,success,yes
25557,1,154,8,other,no
25558,1,-1,0,unknown,no
25559,1,-1,0,unknown,no
25560,1,-1,0,unknown,no
25561,1,-1,0,unknown,no
25562,1,-1,0,unknown,yes
25563,1,-1,0,unknown,yes
25564,1,-1,0,unknown,yes
25565,5,-1,0,unknown,no
25566,2,-1,0,unknown,no
25567,2,-1,0,unknown,no
25568,1,111,1,other,no
25569,1,93,4,failure,no
25570,1,93,5,failure,no
25571,1,97,2,other,no
25572,1,-1,0,unknown,no
25573,1,-1,0,unknown,no
25574,1,92,4,failure,no
25575,1,-1,0,unknown,no
25576,3,-1,0,unknown,no
25577,2,-1,0,unknown,no
25578,1,-1,0,unknown,no
25579,1,170,1,other,no
25580,1,155,3,failure,no
25581,1,175,1,other,no
25582,1,182,2,failure,no
25583,1,-1,0,unknown,no
25584,1,-1,0,unknown,no
25585,1,-1,0,unknown,no
25586,1,-1,0,unknown,no
25587,1,-1,0,unknown,no
25588,1,10,1,failure,no
25589,1,-1,0,unknown,no
25590,1,-1,0,unknown,yes
25591,1,-1,0,unknown,no
25592,1,-1,0,unknown,no
25593,1,-1,0,unknown,no
25594,1,-1,0,unknown,no
25595,1,170,2,failure,no
25596,1,169,2,failure,no
25597,1,-1,0,unknown,no
25598,1,-1,0,unknown,no
25599,1,-1,0,unknown,no
25600,2,-1,0,unknown,no
25601,1,-1,0,unknown,no
25602,1,-1,0,unknown,no
25603,1,-1,0,unknown,no
25604,1,-1,0,unknown,no
25605,1,180,2,failure,no
25606,1,-1,0,unknown,no
25607,1,-1,0,unknown,no
25608,1,-1,0,unknown,yes
25609,2,180,1,other,no
25610,1,-1,0,unknown,no
25611,1,-1,0,unknown,no
25612,2,-1,0,unknown,yes
25613,1,-1,0,unknown,no
25614,1,-1,0,unknown,no
25615,1,-1,0,unknown,no
25616,1,-1,0,unknown,no
25617,1,-1,0,unknown,no
25618,1,125,1,failure,no
25619,2,91,3,failure,no
25620,1,-1,0,unknown,no
25621,2,189,6,failure,no
25622,3,-1,0,unknown,no
25623,1,-1,0,unknown,no
25624,2,180,1,failure,no
25625,1,-1,0,unknown,no
25626,1,-1,0,unknown,no
25627,1,-1,0,unknown,no
25628,1,100,4,failure,yes
25629,4,-1,0,unknown,no
25630,6,-1,0,unknown,no
25631,3,-1,0,unknown,no
25632,2,-1,0,unknown,no
25633,2,-1,0,unknown,no
25634,2,-1,0,unknown,no
25635,2,-1,0,unknown,no
25636,2,-1,0,unknown,no
25637,2,156,1,failure,no
25638,2,113,3,failure,no
25639,3,-1,0,unknown,no
25640,2,-1,0,unknown,no
25641,2,-1,0,unknown,no
25642,1,-1,0,unknown,no
25643,1,-1,0,unknown,no
25644,1,-1,0,unknown,no
25645,5,-1,0,unknown,no
25646,1,-1,0,unknown,no
25647,1,-1,0,unknown,no
25648,1,-1,0,unknown,no
25649,1,-1,0,unknown,no
25650,1,-1,0,unknown,no
25651,1,-1,0,unknown,no
25652,2,-1,0,unknown,no
25653,2,-1,0,unknown,no
25654,1,113,2,other,no
25655,1,-1,0,unknown,no
25656,1,-1,0,unknown,no
25657,1,-1,0,unknown,no
25658,2,177,5,failure,no
25659,2,-1,0,unknown,no
25660,3,-1,0,unknown,no
25661,2,-1,0,unknown,no
25662,1,198,2,other,yes
25663,3,-1,0,unknown,yes
25664,2,-1,0,unknown,no
25665,1,-1,0,unknown,no
25666,1,-1,0,unknown,no
25667,1,-1,0,unknown,no
25668,1,-1,0,unknown,no
25669,1,-1,0,unknown,no
25670,1,-1,0,unknown,no
25671,1,-1,0,unknown,no
25672,1,-1,0,unknown,no
25673,1,-1,0,unknown,no
25674,1,-1,0,unknown,no
25675,2,-1,0,unknown,yes
25676,1,177,1,failure,no
25677,1,152,6,failure,no
25678,1,-1,0,unknown,no
25679,1,195,9,failure,no
25680,1,-1,0,unknown,no
25681,1,-1,0,unknown,no
25682,1,-1,0,unknown,no
25683,1,-1,0,unknown,no
25684,1,-1,0,unknown,no
25685,1,-1,0,unknown,no
25686,2,-1,0,unknown,no
25687,4,-1,0,unknown,no
25688,2,-1,0,unknown,no
25689,2,-1,0,unknown,no
25690,1,106,1,failure,no
25691,2,-1,0,unknown,no
25692,1,-1,0,unknown,no
25693,1,-1,0,unknown,yes
25694,1,-1,0,unknown,no
25695,1,-1,0,unknown,no
25696,1,-1,0,unknown,no
25697,3,-1,0,unknown,no
25698,1,-1,0,unknown,no
25699,2,175,1,failure,no
25700,1,183,1,failure,no
25701,1,117,8,success,no
25702,1,-1,0,unknown,yes
25703,1,117,1,other,no
25704,1,-1,0,unknown,no
25705,1,-1,0,unknown,no
25706,1,-1,0,unknown,no
25707,1,184,5,failure,no
25708,1,-1,0,unknown,no
25709,1,-1,0,unknown,no
25710,3,-1,0,unknown,no
25711,2,-1,0,unknown,no
25712,2,-1,0,unknown,no
25713,1,-1,0,unknown,no
25714,1,-1,0,unknown,no
25715,1,152,1,success,no
25716,1,-1,0,unknown,no
25717,3,166,2,failure,no
25718,1,105,4,failure,no
25719,1,-1,0,unknown,no
25720,1,-1,0,unknown,no
25721,2,-1,0,unknown,no
25722,3,190,4,success,no
25723,3,-1,0,unknown,no
25724,2,-1,0,unknown,no
25725,1,-1,0,unknown,no
25726,1,-1,0,unknown,no
25727,1,-1,0,unknown,no
25728,1,-1,0,unknown,no
25729,2,111,10,failure,no
25730,2,182,1,other,yes
25731,3,-1,0,unknown,no
25732,2,-1,0,unknown,no
25733,1,-1,0,unknown,yes
25734,2,-1,0,unknown,no
25735,1,-1,0,unknown,no
25736,1,-1,0,unknown,no
25737,1,-1,0,unknown,no
25738,1,-1,0,unknown,no
25739,2,-1,0,unknown,no
25740,1,-1,0,unknown,yes
25741,1,-1,0,unknown,no
25742,2,111,1,failure,no
25743,1,-1,0,unknown,no
25744,2,-1,0,unknown,no
25745,1,190,1,other,no
25746,1,153,2,failure,no
25747,1,-1,0,unknown,no
25748,1,-1,0,unknown,no
25749,1,-1,0,unknown,no
25750,1,183,1,failure,no
25751,1,152,2,failure,no
25752,2,-1,0,unknown,no
25753,6,188,9,failure,no
25754,3,-1,0,unknown,no
25755,1,174,1,failure,no
25756,1,174,1,failure,no
25757,1,-1,0,unknown,no
25758,2,-1,0,unknown,no
25759,1,167,1,failure,no
25760,1,119,2,failure,no
25761,2,-1,0,unknown,no
25762,1,-1,0,unknown,no
25763,1,-1,0,unknown,no
25764,1,189,2,other,no
25765,1,-1,0,unknown,no
25766,2,113,2,failure,no
25767,1,152,4,failure,no
25768,1,174,4,other,no
25769,1,-1,0,unknown,no
25770,2,-1,0,unknown,no
25771,1,-1,0,unknown,no
25772,1,-1,0,unknown,no
25773,1,-1,0,unknown,no
25774,1,-1,0,unknown,no
25775,1,-1,0,unknown,no
25776,1,-1,0,unknown,no
25777,1,-1,0,unknown,no
25778,1,126,7,failure,no
25779,1,-1,0,unknown,no
25780,1,-1,0,unknown,no
25781,1,127,4,other,no
25782,1,112,4,failure,no
25783,1,174,2,failure,no
25784,1,-1,0,unknown,no
25785,2,-1,0,unknown,no
25786,5,198,1,failure,no
25787,3,-1,0,unknown,no
25788,1,146,1,failure,no
25789,2,-1,0,unknown,no
25790,1,153,1,other,no
25791,1,174,1,failure,no
25792,1,-1,0,unknown,no
25793,1,-1,0,unknown,no
25794,1,-1,0,unknown,no
25795,2,-1,0,unknown,no
25796,1,-1,0,unknown,no
25797,1,153,2,other,no
25798,1,-1,0,unknown,no
25799,2,195,1,other,no
25800,1,-1,0,unknown,no
25801,1,-1,0,unknown,no
25802,1,-1,0,unknown,no
25803,1,-1,0,unknown,no
25804,3,-1,0,unknown,no
25805,2,-1,0,unknown,no
25806,1,-1,0,unknown,no
25807,1,-1,0,unknown,no
25808,1,-1,0,unknown,no
25809,1,-1,0,unknown,no
25810,1,-1,0,unknown,no
25811,1,-1,0,unknown,no
25812,1,-1,0,unknown,no
25813,3,120,2,failure,no
25814,1,-1,0,unknown,no
25815,2,128,3,failure,no
25816,2,-1,0,unknown,no
25817,2,175,1,failure,no
25818,1,128,3,failure,no
25819,2,-1,0,unknown,no
25820,1,-1,0,unknown,no
25821,3,-1,0,unknown,no
25822,1,-1,0,unknown,no
25823,5,-1,0,unknown,no
25824,5,-1,0,unknown,no
25825,1,-1,0,unknown,no
25826,1,-1,0,unknown,no
25827,1,-1,0,unknown,no
25828,1,-1,0,unknown,no
25829,1,-1,0,unknown,no
25830,1,118,2,failure,no
25831,1,-1,0,unknown,no
25832,1,-1,0,unknown,no
25833,2,-1,0,unknown,no
25834,1,-1,0,unknown,no
25835,1,112,2,failure,no
25836,7,-1,0,unknown,no
25837,2,-1,0,unknown,no
25838,2,-1,0,unknown,no
25839,1,-1,0,unknown,no
25840,2,153,2,failure,no
25841,1,183,1,failure,no
25842,1,-1,0,unknown,no
25843,1,170,2,failure,no
25844,1,-1,0,unknown,no
25845,2,-1,0,unknown,no
25846,1,174,1,success,yes
25847,1,111,2,failure,no
25848,1,-1,0,unknown,no
25849,1,-1,0,unknown,no
25850,1,-1,0,unknown,no
25851,1,-1,0,unknown,no
25852,2,-1,0,unknown,no
25853,2,-1,0,unknown,no
25854,1,-1,0,unknown,no
25855,1,-1,0,unknown,no
25856,3,-1,0,unknown,no
25857,2,180,2,failure,no
25858,1,-1,0,unknown,no
25859,1,174,1,failure,no
25860,2,-1,0,unknown,no
25861,1,-1,0,unknown,no
25862,1,-1,0,unknown,no
25863,3,-1,0,unknown,no
25864,1,-1,0,unknown,no
25865,1,-1,0,unknown,no
25866,1,-1,0,unknown,no
25867,1,-1,0,unknown,no
25868,1,111,2,failure,no
25869,1,111,2,failure,no
25870,2,-1,0,unknown,no
25871,1,111,2,failure,no
25872,1,-1,0,unknown,no
25873,2,-1,0,unknown,no
25874,1,-1,0,unknown,no
25875,1,-1,0,unknown,no
25876,1,-1,0,unknown,no
25877,2,-1,0,unknown,no
25878,2,-1,0,unknown,no
25879,1,-1,0,unknown,no
25880,2,152,2,failure,no
25881,1,-1,0,unknown,no
25882,1,-1,0,unknown,no
25883,1,-1,0,unknown,yes
25884,1,-1,0,unknown,no
25885,2,-1,0,unknown,no
25886,2,-1,0,unknown,no
25887,2,-1,0,unknown,no
25888,2,-1,0,unknown,no
25889,1,-1,0,unknown,no
25890,1,183,1,failure,no
25891,1,-1,0,unknown,no
25892,1,-1,0,unknown,no
25893,1,-1,0,unknown,no
25894,1,-1,0,unknown,no
25895,1,-1,0,unknown,no
25896,1,-1,0,unknown,no
25897,1,-1,0,unknown,no
25898,3,-1,0,unknown,no
25899,1,189,8,failure,no
25900,1,-1,0,unknown,no
25901,2,-1,0,unknown,no
25902,1,-1,0,unknown,yes
25903,1,-1,0,unknown,no
25904,1,-1,0,unknown,no
25905,3,-1,0,unknown,no
25906,1,166,3,failure,no
25907,1,-1,0,unknown,no
25908,1,-1,0,unknown,no
25909,2,-1,0,unknown,no
25910,1,175,1,other,yes
25911,4,-1,0,unknown,no
25912,2,-1,0,unknown,no
25913,1,169,2,failure,no
25914,10,-1,0,unknown,no
25915,6,-1,0,unknown,no
25916,1,-1,0,unknown,no
25917,1,183,1,other,no
25918,1,-1,0,unknown,no
25919,2,-1,0,unknown,no
25920,2,198,1,failure,no
25921,3,-1,0,unknown,no
25922,2,-1,0,unknown,no
25923,2,-1,0,unknown,no
25924,1,-1,0,unknown,no
25925,1,-1,0,unknown,no
25926,1,-1,0,unknown,yes
25927,2,183,1,failure,no
25928,1,-1,0,unknown,no
25929,1,-1,0,unknown,no
25930,1,-1,0,unknown,no
25931,1,-1,0,unknown,no
25932,1,131,2,failure,no
25933,3,-1,0,unknown,yes
25934,1,183,2,failure,no
25935,1,-1,0,unknown,yes
25936,1,-1,0,unknown,no
25937,1,-1,0,unknown,no
25938,1,166,1,failure,no
25939,1,-1,0,unknown,no
25940,1,-1,0,unknown,no
25941,2,-1,0,unknown,no
25942,1,183,1,failure,no
25943,1,-1,0,unknown,no
25944,1,-1,0,unknown,no
25945,1,-1,0,unknown,no
25946,2,152,5,failure,no
25947,1,170,2,failure,no
25948,1,127,5,failure,no
25949,2,-1,0,unknown,yes
25950,1,113,1,failure,no
25951,1,183,1,failure,no
25952,2,-1,0,unknown,no
25953,2,-1,0,unknown,no
25954,1,-1,0,unknown,no
25955,1,-1,0,unknown,no
25956,1,174,2,other,no
25957,2,-1,0,unknown,no
25958,1,-1,0,unknown,no
25959,1,180,4,failure,no
25960,1,-1,0,unknown,no
25961,5,-1,0,unknown,no
25962,3,-1,0,unknown,no
25963,3,7,4,success,no
25964,1,-1,0,unknown,no
25965,1,133,1,failure,no
25966,4,-1,0,unknown,yes
25967,1,189,1,failure,no
25968,1,-1,0,unknown,no
25969,2,119,4,failure,no
25970,2,-1,0,unknown,no
25971,2,-1,0,unknown,no
25972,2,-1,0,unknown,no
25973,2,-1,0,unknown,no
25974,2,184,2,failure,no
25975,2,-1,0,unknown,no
25976,2,-1,0,unknown,no
25977,2,174,1,other,no
25978,3,-1,0,unknown,no
25979,2,-1,0,unknown,no
25980,2,-1,0,unknown,yes
25981,3,-1,0,unknown,no
25982,2,-1,0,unknown,no
25983,2,-1,0,unknown,no
25984,3,-1,0,unknown,no
25985,3,195,2,other,yes
25986,2,-1,0,unknown,no
25987,2,104,4,failure,no
25988,2,-1,0,unknown,no
25989,3,-1,0,unknown,no
25990,2,145,3,failure,no
25991,2,-1,0,unknown,no
25992,3,-1,0,unknown,no
25993,3,-1,0,unknown,no
25994,2,-1,0,unknown,no
25995,3,-1,0,unknown,no
25996,4,-1,0,unknown,no
25997,4,-1,0,unknown,no
25998,2,-1,0,unknown,no
25999,3,-1,0,unknown,no
26000,2,-1,0,unknown,no
26001,4,-1,0,unknown,no
26002,2,-1,0,unknown,no
26003,3,-1,0,unknown,no
26004,3,183,2,other,no
26005,2,-1,0,unknown,no
26006,2,-1,0,unknown,no
26007,2,121,2,success,no
26008,2,-1,0,unknown,no
26009,4,-1,0,unknown,no
26010,3,188,2,other,no
26011,2,-1,0,unknown,no
26012,2,160,1,failure,no
26013,2,-1,0,unknown,no
26014,3,-1,0,unknown,no
26015,2,175,1,failure,no
26016,2,111,6,failure,yes
26017,2,-1,0,unknown,no
26018,2,-1,0,unknown,no
26019,3,-1,0,unknown,yes
26020,2,-1,0,unknown,no
26021,2,190,2,failure,no
26022,5,-1,0,unknown,no
26023,2,-1,0,unknown,no
26024,3,-1,0,unknown,no
26025,5,-1,0,unknown,no
26026,2,-1,0,unknown,no
26027,3,-1,0,unknown,no
26028,3,170,2,failure,no
26029,2,-1,0,unknown,yes
26030,3,-1,0,unknown,no
26031,4,173,1,failure,no
26032,2,-1,0,unknown,no
26033,2,-1,0,unknown,no
26034,2,-1,0,unknown,no
26035,3,117,2,other,no
26036,2,133,3,failure,no
26037,2,-1,0,unknown,no
26038,2,-1,0,unknown,no
26039,2,180,1,other,no
26040,5,-1,0,unknown,no
26041,3,-1,0,unknown,no
26042,2,-1,0,unknown,no
26043,2,-1,0,unknown,no
26044,3,160,1,failure,no
26045,3,-1,0,unknown,yes
26046,2,-1,0,unknown,no
26047,3,174,1,failure,no
26048,4,126,1,failure,no
26049,3,-1,0,unknown,no
26050,2,-1,0,unknown,no
26051,3,173,6,failure,no
26052,3,111,3,failure,no
26053,5,-1,0,unknown,no
26054,5,-1,0,unknown,no
26055,3,-1,0,unknown,no
26056,2,153,1,failure,no
26057,2,-1,0,unknown,no
26058,4,107,2,failure,no
26059,2,90,6,failure,no
26060,2,-1,0,unknown,no
26061,5,170,3,failure,no
26062,2,175,12,other,no
26063,2,-1,0,unknown,no
26064,2,-1,0,unknown,no
26065,3,-1,0,unknown,no
26066,2,-1,0,unknown,no
26067,2,-1,0,unknown,no
26068,3,-1,0,unknown,no
26069,2,-1,0,unknown,no
26070,2,174,2,success,no
26071,4,-1,0,unknown,no
26072,2,-1,0,unknown,no
26073,2,-1,0,unknown,no
26074,2,170,3,failure,no
26075,2,-1,0,unknown,no
26076,2,-1,0,unknown,no
26077,2,-1,0,unknown,no
26078,3,117,3,failure,no
26079,2,-1,0,unknown,no
26080,3,-1,0,unknown,no
26081,2,-1,0,unknown,no
26082,3,-1,0,unknown,no
26083,3,99,5,failure,no
26084,4,-1,0,unknown,no
26085,2,-1,0,unknown,no
26086,4,-1,0,unknown,no
26087,2,-1,0,unknown,no
26088,3,-1,0,unknown,no
26089,3,-1,0,unknown,no
26090,4,-1,0,unknown,no
26091,2,-1,0,unknown,no
26092,3,-1,0,unknown,no
26093,6,-1,0,unknown,no
26094,3,-1,0,unknown,no
26095,7,-1,0,unknown,no
26096,4,-1,0,unknown,no
26097,3,111,7,failure,no
26098,2,-1,0,unknown,no
26099,2,-1,0,unknown,no
26100,5,-1,0,unknown,no
26101,2,27,1,success,yes
26102,2,167,3,other,no
26103,2,124,1,failure,no
26104,3,-1,0,unknown,no
26105,3,-1,0,unknown,no
26106,2,-1,0,unknown,no
26107,2,-1,0,unknown,no
26108,3,-1,0,unknown,no
26109,3,133,3,failure,no
26110,2,-1,0,unknown,no
26111,3,-1,0,unknown,yes
26112,4,-1,0,unknown,no
26113,2,174,1,failure,no
26114,4,-1,0,unknown,no
26115,2,-1,0,unknown,no
26116,2,153,1,other,no
26117,2,-1,0,unknown,no
26118,2,187,3,failure,no
26119,2,-1,0,unknown,no
26120,3,-1,0,unknown,no
26121,3,-1,0,unknown,no
26122,3,166,3,other,no
26123,5,-1,0,unknown,no
26124,2,-1,0,unknown,no
26125,7,-1,0,unknown,no
26126,2,-1,0,unknown,no
26127,2,-1,0,unknown,no
26128,2,174,3,success,no
26129,5,-1,0,unknown,no
26130,2,-1,0,unknown,no
26131,7,-1,0,unknown,no
26132,6,189,1,other,no
26133,4,100,2,failure,no
26134,3,-1,0,unknown,no
26135,6,-1,0,unknown,no
26136,2,170,3,other,no
26137,6,-1,0,unknown,no
26138,7,112,4,other,no
26139,3,-1,0,unknown,no
26140,2,-1,0,unknown,no
26141,3,-1,0,unknown,no
26142,2,-1,0,unknown,no
26143,2,-1,0,unknown,no
26144,3,-1,0,unknown,no
26145,2,147,4,failure,no
26146,3,-1,0,unknown,no
26147,7,-1,0,unknown,no
26148,2,-1,0,unknown,no
26149,3,-1,0,unknown,no
26150,5,198,2,failure,no
26151,6,-1,0,unknown,no
26152,6,-1,0,unknown,no
26153,2,171,3,success,no
26154,6,-1,0,unknown,no
26155,7,-1,0,unknown,no
26156,2,119,2,success,no
26157,3,-1,0,unknown,no
26158,2,-1,0,unknown,no
26159,2,-1,0,unknown,no
26160,2,-1,0,unknown,no
26161,2,-1,0,unknown,no
26162,2,-1,0,unknown,no
26163,3,-1,0,unknown,no
26164,2,184,1,other,no
26165,7,-1,0,unknown,no
26166,2,-1,0,unknown,no
26167,2,-1,0,unknown,no
26168,2,-1,0,unknown,no
26169,2,-1,0,unknown,no
26170,6,191,2,failure,no
26171,1,183,4,failure,no
26172,3,-1,0,unknown,no
26173,1,-1,0,unknown,no
26174,1,-1,0,unknown,no
26175,1,-1,0,unknown,no
26176,1,-1,0,unknown,no
26177,1,197,1,failure,no
26178,3,-1,0,unknown,no
26179,5,171,2,failure,no
26180,1,-1,0,unknown,no
26181,2,-1,0,unknown,no
26182,1,-1,0,unknown,no
26183,3,-1,0,unknown,no
26184,2,-1,0,unknown,no
26185,1,-1,0,unknown,no
26186,3,-1,0,unknown,no
26187,1,-1,0,unknown,no
26188,1,-1,0,unknown,no
26189,1,-1,0,unknown,no
26190,1,-1,0,unknown,no
26191,2,106,2,success,no
26192,1,-1,0,unknown,no
26193,1,128,2,failure,yes
26194,1,-1,0,unknown,yes
26195,1,136,4,failure,no
26196,1,-1,0,unknown,no
26197,2,174,2,failure,no
26198,1,-1,0,unknown,no
26199,1,-1,0,unknown,no
26200,1,-1,0,unknown,no
26201,1,-1,0,unknown,no
26202,8,-1,0,unknown,no
26203,1,184,1,failure,no
26204,1,-1,0,unknown,no
26205,1,-1,0,unknown,no
26206,1,184,1,failure,no
26207,1,184,1,failure,no
26208,1,101,4,other,no
26209,1,-1,0,unknown,yes
26210,1,-1,0,unknown,no
26211,4,-1,0,unknown,no
26212,1,-1,0,unknown,no
26213,1,-1,0,unknown,no
26214,1,189,4,failure,no
26215,1,-1,0,unknown,no
26216,1,167,2,failure,no
26217,1,-1,0,unknown,yes
